variant_code,work_code,reason
vmm-652278318878f5beedef2946b222c606b749952aa06af5ba50eae134e5a98fc1,TRANSMISSION_REBUILD,EV_USES_DRIVE_UNIT_NOT_CONVENTIONAL_TRANSMISSION_REBUILD
vmm-e55f920fefad7230b9abb53cdd056002c7acd9ac232e2cf98929378978840874,TRANSMISSION_REBUILD,EV_USES_DRIVE_UNIT_NOT_CONVENTIONAL_TRANSMISSION_REBUILD
vmm-26b382f133cc2b177ea8423ee56c07feb6ca8755dcbef36aa36ec8efc9c97cf4,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-26b382f133cc2b177ea8423ee56c07feb6ca8755dcbef36aa36ec8efc9c97cf4,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-94be7f50d673b8912ba7fa368e831ee8bc4e2e4f0c331faa953447c52ad11548,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-94be7f50d673b8912ba7fa368e831ee8bc4e2e4f0c331faa953447c52ad11548,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-f5adceb05446e33b3a0a01529e85ff3160287b29c310c71667f526cd026e41a8,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-f5adceb05446e33b3a0a01529e85ff3160287b29c310c71667f526cd026e41a8,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-db80bba71b8db3311e0e97a91689c7e00564f58e1602930bf2baee6862bcfc20,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-db80bba71b8db3311e0e97a91689c7e00564f58e1602930bf2baee6862bcfc20,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-c704d11472c9f04b6b67befbabaf55134697bf92a0f155d724c80625a096271f,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-c704d11472c9f04b6b67befbabaf55134697bf92a0f155d724c80625a096271f,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-0cbfb948f51b8b88f02e3e69fefd7bef2047a104f300d5ed2fcd72f49b7d2c5c,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-0cbfb948f51b8b88f02e3e69fefd7bef2047a104f300d5ed2fcd72f49b7d2c5c,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-a4aabaf54950232b5b0a60866c3e33f511cf1fb9bb3689d2dbcb953a5a57445a,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-a4aabaf54950232b5b0a60866c3e33f511cf1fb9bb3689d2dbcb953a5a57445a,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-fb893381fc3aac179ff80e1d886f38cbce29e068038c2ef7fbc7a1053d9ccfa7,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-fb893381fc3aac179ff80e1d886f38cbce29e068038c2ef7fbc7a1053d9ccfa7,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-14c81dc3d5dae34d54e8e0a23c3c32f133856b41ca2adec572e5504e5b8b07d6,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-14c81dc3d5dae34d54e8e0a23c3c32f133856b41ca2adec572e5504e5b8b07d6,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-d4874f4ef395a8ede57aacbefdac2f2fae035043f4d72ed878d11e7ca048e228,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-d4874f4ef395a8ede57aacbefdac2f2fae035043f4d72ed878d11e7ca048e228,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-176ebc5628715aa0c6ca325c284ee8efbffba8bd522e21e16c41c4bd0faa2185,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-176ebc5628715aa0c6ca325c284ee8efbffba8bd522e21e16c41c4bd0faa2185,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-a8f12c894a83013b728498ff5ae5d6769b8ff56134f1aa498bc4fbaabc2148d3,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-a8f12c894a83013b728498ff5ae5d6769b8ff56134f1aa498bc4fbaabc2148d3,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-637e8aa70327d7c0290e20020ff09fe50a5c3f42416e2a4800aa1cc34805460b,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-637e8aa70327d7c0290e20020ff09fe50a5c3f42416e2a4800aa1cc34805460b,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-c5182aec28d37cb510f25a94599d55c1b3406f2c724a23e3c9d89b54da8b8306,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-c5182aec28d37cb510f25a94599d55c1b3406f2c724a23e3c9d89b54da8b8306,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-55d7f192ed761ec030c61fc99c3ef92f6a9ed85f28bb9a902f6578a720c39d44,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-55d7f192ed761ec030c61fc99c3ef92f6a9ed85f28bb9a902f6578a720c39d44,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-9c2bc76803fe23a2098e73c723f0bddf0374e2dbb3dc1192077f0bb8cfe23bdc,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-9c2bc76803fe23a2098e73c723f0bddf0374e2dbb3dc1192077f0bb8cfe23bdc,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-5cd47bdb69318d01265928ccb8f2438f9d41fe8921ebacdd7244910faee696a0,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-5cd47bdb69318d01265928ccb8f2438f9d41fe8921ebacdd7244910faee696a0,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-1206242a9ec538c35b4b08c0c28a1fad2adc1eded7a85ecd47c5d0654100a9e9,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-1206242a9ec538c35b4b08c0c28a1fad2adc1eded7a85ecd47c5d0654100a9e9,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-59b7c187d9172061e3804b03a0f00be5451cc819a43259d889dacabb161af0ea,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-59b7c187d9172061e3804b03a0f00be5451cc819a43259d889dacabb161af0ea,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-68cf10634841f8885dec89765025afa65e3ba404711b63cd9154772ef9d7c7b1,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-68cf10634841f8885dec89765025afa65e3ba404711b63cd9154772ef9d7c7b1,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-12b304c1f884638e909f4879e1f3a5d855bf4d1ee4cee6ea12c578a01a16ae96,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-12b304c1f884638e909f4879e1f3a5d855bf4d1ee4cee6ea12c578a01a16ae96,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-c0fd1c1b2d4ea5a97f7cc707dd231c2037b25125ba5f30f0f971d68e3cf42a42,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-c0fd1c1b2d4ea5a97f7cc707dd231c2037b25125ba5f30f0f971d68e3cf42a42,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-683a47aefafef670a57a0d302db7b5dfcf79731383e5dc7ee275296840f9072e,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-683a47aefafef670a57a0d302db7b5dfcf79731383e5dc7ee275296840f9072e,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-ab5848abf12dee2e0c4291afa908c34bd84b5761c1806d583f4da5038cc469fe,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-ab5848abf12dee2e0c4291afa908c34bd84b5761c1806d583f4da5038cc469fe,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-97dc28a653f89e28dd47f888fc6dd79c1fb9fd90e7195518c66381a6d6cf9336,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-97dc28a653f89e28dd47f888fc6dd79c1fb9fd90e7195518c66381a6d6cf9336,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-242d6455f7a3f23c3d022cbfd177b2eb07dc876b91dbf1ee603c118033d7ab59,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-242d6455f7a3f23c3d022cbfd177b2eb07dc876b91dbf1ee603c118033d7ab59,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-a480ad514935e1ac35dfd590af58b039829d7cc658a0f33ec249c9b7f66f8dec,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-a480ad514935e1ac35dfd590af58b039829d7cc658a0f33ec249c9b7f66f8dec,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-172058b22e30be485a6a1d57940700651a0665a79f154369aa24944f341b8f65,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-172058b22e30be485a6a1d57940700651a0665a79f154369aa24944f341b8f65,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-6e32d7b81e2d3473bf00cc8294552ae7f5e8284039db503f9d43663d42a92d36,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-6e32d7b81e2d3473bf00cc8294552ae7f5e8284039db503f9d43663d42a92d36,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-2b8ae9802b7c00e1acb348948ba38e8be20ae20c23e1b17a141dff928eadbfa0,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-2b8ae9802b7c00e1acb348948ba38e8be20ae20c23e1b17a141dff928eadbfa0,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-7db6cc197ddba71a51290e680991e5c28ebdf5f63f35c12227626a3d632a5a8d,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-7db6cc197ddba71a51290e680991e5c28ebdf5f63f35c12227626a3d632a5a8d,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-9527acee6cc1ba52c1cddc628c3f228cf2e89e316a7e440fea0af52f63bedeb3,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-9527acee6cc1ba52c1cddc628c3f228cf2e89e316a7e440fea0af52f63bedeb3,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-1890d5b766540f93fdac628916e6334e80744d4ed51338dfddeeec3e5feeb8be,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-1890d5b766540f93fdac628916e6334e80744d4ed51338dfddeeec3e5feeb8be,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-ff961dd85b28e84cb6948a47e9ab93eb02435fb2a266de2e1058910610627b76,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-ff961dd85b28e84cb6948a47e9ab93eb02435fb2a266de2e1058910610627b76,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-ba6638c5979b7a12ba3f695e5c687df2f0a345c7376e0a0061308b098472faba,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-ba6638c5979b7a12ba3f695e5c687df2f0a345c7376e0a0061308b098472faba,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-ae6caf263a2cc61bbc8d87a598dad0a2a884f92c0a89cbe901d460685b50b893,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-ae6caf263a2cc61bbc8d87a598dad0a2a884f92c0a89cbe901d460685b50b893,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-ba6e12dc88b71cfd0bd1c1db00a1c19ed29ab294b699550f83d9375920003cfb,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-ba6e12dc88b71cfd0bd1c1db00a1c19ed29ab294b699550f83d9375920003cfb,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-d5245be4599c13f1dd078a444fd5ccbce91fbe680747455526b547d69ea9c6ec,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-d5245be4599c13f1dd078a444fd5ccbce91fbe680747455526b547d69ea9c6ec,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-a89489cf31f8a7f0c5100ee77b346e719426f043438f431663fde03f66eb9525,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-a89489cf31f8a7f0c5100ee77b346e719426f043438f431663fde03f66eb9525,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-38c1ac8c90ab2365e2509b38e34ebedc6219506987007ba61ffbd897fb429b7a,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-38c1ac8c90ab2365e2509b38e34ebedc6219506987007ba61ffbd897fb429b7a,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-f99c6a6f1ed96c36e84e35dc1f8f88d27e98f17d6e1eabc961528ce5985ea8da,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-f99c6a6f1ed96c36e84e35dc1f8f88d27e98f17d6e1eabc961528ce5985ea8da,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-ba0de003e165ba64883d3328bd0435f05a6b6cef6113df35ad47f3c94af8d684,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-ba0de003e165ba64883d3328bd0435f05a6b6cef6113df35ad47f3c94af8d684,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-3a9edb2b9d202478070b407e3dda81a04918a12c79e35308e80204a1d252cd83,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-3a9edb2b9d202478070b407e3dda81a04918a12c79e35308e80204a1d252cd83,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-3720e5aa7e39692be88bb682ae94d5d18ee266946ca2472875cd17a12d774af1,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-3720e5aa7e39692be88bb682ae94d5d18ee266946ca2472875cd17a12d774af1,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-6afea157cd4f979330b69f04ed1ab3f35e1d5c40a6e3411531b6c6158d6d760e,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-6afea157cd4f979330b69f04ed1ab3f35e1d5c40a6e3411531b6c6158d6d760e,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-c4864a11b3c1231be3efdf951ad377057c77a1f07919be8cbec85d7224dfe6f6,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-c4864a11b3c1231be3efdf951ad377057c77a1f07919be8cbec85d7224dfe6f6,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-2b0428b944a17dac912be3f827b43c5c0c9c627902a2bacda96c2dc5e2c1358b,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-2b0428b944a17dac912be3f827b43c5c0c9c627902a2bacda96c2dc5e2c1358b,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-d9f912c75c7460ec4e3e2b12bb9964c49b6cb8575e76b52c11451f5a429e1c07,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-d9f912c75c7460ec4e3e2b12bb9964c49b6cb8575e76b52c11451f5a429e1c07,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-6e06cb9e63af135435c2be4954397c45595e7308c80f4dd5c6e5dddc8b9850a1,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-6e06cb9e63af135435c2be4954397c45595e7308c80f4dd5c6e5dddc8b9850a1,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-25ccb9e75574d370fc671f158856a4b8baf3c03692c69085e7391c674fc19c21,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-25ccb9e75574d370fc671f158856a4b8baf3c03692c69085e7391c674fc19c21,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-b64c89289caa19a7553032be3383910b3409c3bb794c92d33934dca8b5528836,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-b64c89289caa19a7553032be3383910b3409c3bb794c92d33934dca8b5528836,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-0693f71b435315daea5c20983f4f4927ad1126fd82fbd54aad99b5cf9224ce67,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-0693f71b435315daea5c20983f4f4927ad1126fd82fbd54aad99b5cf9224ce67,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-72506075aa15277f58d43223b05630ca10a0d700040f54ac7356c5abb2615ebb,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-72506075aa15277f58d43223b05630ca10a0d700040f54ac7356c5abb2615ebb,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-688614eb8c663ef889b7f6033afbdd7a390441e7770be825b927a4985b17b049,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-688614eb8c663ef889b7f6033afbdd7a390441e7770be825b927a4985b17b049,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-61ac4d86f4b039023a69e3e02f5be21cd02c9dfc90b955e1c351a89ea17a2e6a,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-61ac4d86f4b039023a69e3e02f5be21cd02c9dfc90b955e1c351a89ea17a2e6a,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-707e700932ab8e3e76b84dfadd4ad6022ff8f42009934b2ed827cf2332cb9843,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-707e700932ab8e3e76b84dfadd4ad6022ff8f42009934b2ed827cf2332cb9843,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-d1f6ae6329e58ae4ee3e2f11bc3419966eade912c7c99bd6cafadde1b884aac8,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-d1f6ae6329e58ae4ee3e2f11bc3419966eade912c7c99bd6cafadde1b884aac8,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-6b34b0c1e62b7eb52383c56b8ae809420e84ec595d2c37cec8515bc65febb954,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-6b34b0c1e62b7eb52383c56b8ae809420e84ec595d2c37cec8515bc65febb954,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-0cb32145b3abbb5c7b21ed3762a6ee2de068934b3fd3925fb388d4e20c6a3def,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-0cb32145b3abbb5c7b21ed3762a6ee2de068934b3fd3925fb388d4e20c6a3def,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-02f224ad67878f9af34193e289f13c057a86110ae3a0a34b9bf9625351065dfe,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-02f224ad67878f9af34193e289f13c057a86110ae3a0a34b9bf9625351065dfe,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-4cf61dfd5acb189fbd4a4665903235000ab631b88879cbfd2e25126304d47cc0,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-4cf61dfd5acb189fbd4a4665903235000ab631b88879cbfd2e25126304d47cc0,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-5988aa9acef0291a3a209eea3b4290d45908d1c69d642df1bbc8a975dc3025c6,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-5988aa9acef0291a3a209eea3b4290d45908d1c69d642df1bbc8a975dc3025c6,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-5f2816753f60d0756b1536191bfc78e637c3365c5a7f3909c76989b0a1c4e03c,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-5f2816753f60d0756b1536191bfc78e637c3365c5a7f3909c76989b0a1c4e03c,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
