variant_code,work_code,interval_km,interval_months,interval_source,review_status,reviewer,reviewed_on
vmm-323f7340414249f16b47a72268390eaaaf727eec97f8fd8babb2e95dc49555db,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-6b1a3561059ef0098c5d254e1cab4af5c2143c7a50bd734bfe7a002afe3971b9,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-478b94ee1b6b2fbcbcca3ab240cf1a5224bfea0648a6b9521a8e0843728e418e,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-1cd9c481369c67f0a52a70c7e2f9615fba6fea7981e5e3657531f9b51c9c59c4,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-ceb7f67393b45dbd24bca3f64de6a9051c39b4cab99a95c6b49b02c82623a706,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-9c70c23dcc1c2d4b2c9570b2d24d09a3ccc97032598bebfd466de18becfd2254,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-f95dc861b5dab76ac7be969e0d75ac22c0305dabfa2227576a2796ecf5dd5fde,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-01bb6a66e0be879bd3eeeecbb626c7d259562adaa0bad48f7ae45fc3aece321a,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-b7f81ed4b58ef79e34d80788448d090c68dbcf08947d2e889922e342a2890c7c,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-619bef9ec214b1ca7c706fbb8a2001c7aad24db92b0ba80d5a156aee097dc5d5,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-d82ebed9a4a337b1ddd00e8a74222d155deb79b6f3be7a11a7aeb9696a2ee285,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-2b1115e399ebfc2c843ab2dc2b83996fcca6959f2ea91fd686a77e7a428394af,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-39c24be817c86622c53f168435cc75365e9230c9f090b8a40c820c84aa4d2206,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-c2264dbea135a115cd9e24e817ffd95f140d0e0466cbad1fef051a19bf395a4f,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-65d30752698f6eb129cf2209c5564441cc31ba77475e811dc3f9a8da39c62c42,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-7cbba9a9b5e8e6a3443e5d6cbfab2ec69c52b37751232d59c6b7adffdf8c3a1b,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-16f5343671d18288dee21d34cf4adaa4b7b99a01580ae32794c0a35546d00621,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-d58207b388d98d5c7331d5a4f0e7e3b6fbaa2dd4b557ac0fc633be5e09dc7843,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-233f191303e0b77829a799321698f1316a0d1a3aa0f9361a46a4b70b0c38e3d9,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-241f0e91746b70c9aa4b4da7e7d3c94277bb12312f4174a5290a7d88c436ae84,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-730a86897571c6cd77a562c1caa691bb95ad1cd6969c2dbf2dde289d74998c22,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-71bba067273e593558746a286457a49d51329f79b10ee225eb8d7e13ddec7b8c,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-ead70385ff821211c1282cced717edcfa82b4b635975f34a659a3892b4caa2c7,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-ebcdd96d57b65bfa80111843fa739c65ed67686bb2f793c1190beefa9d65669b,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-8f652cc25117229f7a69c4751cd6ffb6d3813214442e4b4dffb47ac0c696b1f3,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-326831f69fd2d9dc081fc37eb877c2aae97b000b79a3d51c18fe9ebd7bf258f2,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-3df790138ce1133b3ef16cae045c8b8e2a94acc72155a33ca6c26547b3c345db,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-a86bc87db07a5fbbd23ab526edb133524b2fb06966b77d0e637ec59627c20aac,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-eb48642421cec828bb3c9c72fcba40e2419acdd7d3211ea371ce04a9ee9425d5,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-234d9ccba3e3b2dc69ca13c9161bee964dbfa3fa28bd2f89b47c120b79e1d295,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-34280f440a1d5341272bfae6a05ab10feefd92318b27b451a356cc8b287a59f4,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-e4a134e9f59738813a3cc89c7b33a037a38625507343ae922eed5b39b966b0bb,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-a6afffaaff58353038a62aedc0240be3da9d7578e862c8b7cb948378fb9e05ee,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-7b88b00dc770020d027e3239ddf89fdd3896da5f8ee8baa2fff27a1470c0e9db,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-54cf119d5f6ecd095686a1ceef43d491a39595aafcb8a56dca6dc0a48497f885,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-52b931d253c6c6af0c28cfb97fb16f9dd91de7171089784eb694dd6239a0a4c8,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-1ad788ce1945b590e4a8c5f6c8c67fe64e64933be8f75f904c1d70290efc7d9c,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-3b655fbf99af6f14656135c6f2efa19ff8f3907f4cc78a4c373b8e2fa4fd2365,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-99839b6f0c13e5f3275c2c83faef78b62daf60e6a783b7ea7eee7095e01eea5c,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-b6d79d8e3bf2636f015ac298de2a284e6d0e4e0a5a3fe71a44bd13702ffa35b6,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-ade2161f281d6dbdb5041b7cc3dc500b21338193464eec4b299f36ca90145cb2,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-3ce8dafba549689b071b17d43248a59abd82f775859dca0475981634552c286a,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-87084fdb3729b85d73151d30d57c2a3b58d17d7247d24825a7efdcf48c6fcebd,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-87084fdb3729b85d73151d30d57c2a3b58d17d7247d24825a7efdcf48c6fcebd,SCHEDULED_INSPECTION,15000,12,OEM_MARKET_REFERENCE_DE | Sportage NQ5 petrol/HEV MY2022-2025; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-1451e88b8ea819657e2c9b111386977b050c93c24074e18ae9a37c555d329e09,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-1451e88b8ea819657e2c9b111386977b050c93c24074e18ae9a37c555d329e09,SCHEDULED_INSPECTION,15000,12,OEM_MARKET_REFERENCE_DE | Sportage NQ5 petrol/HEV MY2022-2025; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-b3cd4fcc8283aac04394c4660647d99c00c5ad4ddcc747ad9f6fe2b2ebecf8e0,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-b3cd4fcc8283aac04394c4660647d99c00c5ad4ddcc747ad9f6fe2b2ebecf8e0,SCHEDULED_INSPECTION,15000,12,OEM_MARKET_REFERENCE_DE | Sportage NQ5 petrol/HEV MY2022-2025; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-f626f88620f42119e7828509de4a2ae4c34fe59d2a1cea826e3172513ef2ebb7,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-f626f88620f42119e7828509de4a2ae4c34fe59d2a1cea826e3172513ef2ebb7,SCHEDULED_INSPECTION,15000,12,OEM_MARKET_REFERENCE_DE | Sportage NQ5 petrol/HEV MY2022-2025; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-ea1d37c0a430ecc4d9f1e66ebd6173d9c927fbb6bd0e7445fa5ac61c58a9aca7,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-ea1d37c0a430ecc4d9f1e66ebd6173d9c927fbb6bd0e7445fa5ac61c58a9aca7,SCHEDULED_INSPECTION,15000,12,OEM_MARKET_REFERENCE_DE | Sportage QL 1.6 T-GDI MY2016-2021; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-2502b6d8f960b3ff872b5e959dc535d5072a247e0f775ff2144f4482759331fa,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-1358bb91d425144fd7508968c52c2378e50ba2a9b7b01fcd063b202988683bc5,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-41d3542b21e1cf19911b96419bcb076da3839c1f593e8a45567074fdfff925c5,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-8b41867400184735bb3f2da4bfbd6457fe22abd293804157e6d7d83618064c7a,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-1c747acbdf820b6c19bb8140307776cb91d2d80cf8fbcd82c272d5df05510a87,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-1c747acbdf820b6c19bb8140307776cb91d2d80cf8fbcd82c272d5df05510a87,SCHEDULED_INSPECTION,30000,24,OEM_MARKET_REFERENCE_DE | Sportage QL diesel MY2016-2021; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-b70bdc0abd4ffb5c48a947fc7ea8fed3e44ef6709d5becc7c6f8e0fde85230d3,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
